"layer","layer_role","x","y","visual_label","behavior","parameter","modifiers","purpose","usage_notes"
"8","Pointer travel overlay","3","4","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Pointer travel overlay","4","4","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Pointer travel overlay","5","4","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Pointer travel overlay","7","4","Exit Travel","coach_travel_off","","","Right-thumb exit from speed/travel overlay. Must use coach_travel_off (not plain To Layer) so the beacon listener clears toggled layer 8.","Coach beacon: toggle L8 off + to base (Ctrl+Alt+Win+F14)."
"8","Pointer travel overlay","8","4","Transparen","Transparent","","","Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"8","Pointer travel overlay","4","5","Delete","Key Press","Delete","","Evolved (evo_best_gen150): Sends Delete.","Sends Delete."
"8","Pointer travel overlay","5","5","F10","Key Press","F10","","Evolved (evo_best_gen150): Sends F10.","Sends F10."
"8","Pointer travel overlay","7","5","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","0","0","Transparen","Transparent","","","Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","1","0","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","2","0","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","3","0","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","4","0","Ctrl+End","Key Press","End","L Ctrl","Evolved (evo_best_gen150): Sends L Ctrl+End.","Sends L Ctrl+End."
"9","M-Files/DMS document management","5","0","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","7","0","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","8","0","Ctrl+Up","Key Press","UpArrow","L Ctrl","Evolved (evo_best_gen150): Sends L Ctrl+UpArrow.","Sends L Ctrl+UpArrow."
"9","M-Files/DMS document management","9","0","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","10","0","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","11","0","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","12","0","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","0","1","f2","Key Press","F2","","Evolved (evo_best_gen150): Sends F2.","Sends F2."
"9","M-Files/DMS document management","1","1","WfSt","Key Press","W","L Ctrl,L Shift","v2.2: M-Files — Change workflow state.","Sends L Ctrl+L Shift+W."
"9","M-Files/DMS document management","2","1","Asgn","Key Press","A","L Ctrl,L Shift","v2.2: M-Files — Assign to user.","Sends L Ctrl+L Shift+A."
"9","M-Files/DMS document management","3","1","Transparen","Transparent","","","Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","4","1","Fav","Key Press","M","L Ctrl","v2.2: M-Files — Add to favorites.","Sends L Ctrl+M."
"9","M-Files/DMS document management","5","1","List","Key Press","1 and Bang","L Ctrl","v2.2: M-Files — List view.","Sends L Ctrl+1 and Bang.
"
"9","M-Files/DMS document management","7","1","Print","Key Press","P","L Ctrl","v2.2: M-Files — Print.","Sends L Ctrl+P."
"9","M-Files/DMS document management","8","1","Shift+Alt+Down","Key Press","DownArrow","L Shift,L Alt","Evolved (evo_best_gen150): Sends L Shift+L Alt+DownArrow.","Sends L Shift+L Alt+DownArrow."
"9","M-Files/DMS document management","9","1","Transparen","Transparent","","","Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","10","1","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","11","1","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","12","1","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","0","2","pageup","Key Press","9 and PageUp","","Evolved (evo_best_gen150): Sends Keypad 9 and PageUp.","Sends Keypad 9 and PageUp."
"9","M-Files/DMS document management","1","2","Save","Key Press","S","L Ctrl","v2.2: M-Files — Save.","Sends L Ctrl+S.
"
"9","M-Files/DMS document management","2","2","ChkIn","Key Press","E","L Ctrl,L Shift","v2.2: M-Files — Check in.","Sends L Ctrl+L Shift+E."
"9","M-Files/DMS document management","3","2","Transparen","Transparent","","","Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","4","2","Win+Tab","Key Press","Tab","L GUI","Evolved (evo_best_gen150): Sends L GUI+Tab.","Sends L GUI+Tab."
"9","M-Files/DMS document management","5","2","Icon","Key Press","2 and At","L Ctrl","v2.2: M-Files — Icon view.","Sends L Ctrl+2 and At.
"
"9","M-Files/DMS document management","7","2","Transparen","Transparent","","","Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","8","2","leftshift","Key Press","LeftShift","","Evolved (evo_best_gen150): Sends LeftShift.","Sends LeftShift."
"9","M-Files/DMS document management","9","2","Transparen","Transparent","","","Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","10","2","Hist","Key Press","H","L Ctrl,L Shift","v2.2: M-Files — Version history.","Sends L Ctrl+L Shift+H."
"9","M-Files/DMS document management","11","2","Rel","Key Press","K","L Ctrl","v2.2: M-Files — Add relationship.","Sends L Ctrl+K."
"9","M-Files/DMS document management","12","2","UndCO","Key Press","U","L Ctrl,L Shift","v2.2: M-Files — Undo checkout.","Sends L Ctrl+L Shift+U."
"9","M-Files/DMS document management","0","3","Transparen","Transparent","","","Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","1","3","DLoad","Key Press","D","L Ctrl,L Shift","v2.2: M-Files — Download copy.","Sends L Ctrl+L Shift+D.
"
"9","M-Files/DMS document management","2","3","Open","Key Press","O","L Ctrl","v2.2: M-Files — Open document.","Sends L Ctrl+O.
"
"9","M-Files/DMS document management","3","3","CpLnk","Key Press","C","L Ctrl,L Shift","v2.2: M-Files — Copy object link.","Sends L Ctrl+L Shift+C.
"
"9","M-Files/DMS document management","4","3","Notif","Key Press","F5","L Ctrl,L Shift","v2.2: M-Files — Send notification.","Sends L Ctrl+L Shift+F5."
"9","M-Files/DMS document management","5","3","Group","Key Press","G","L Ctrl,L Shift","v2.2: M-Files — Group by.","Sends L Ctrl+L Shift+G.
"
"9","M-Files/DMS document management","7","3","Vault","Key Press","G","L Ctrl","v2.2: M-Files — Go to vault.","Sends L Ctrl+G.
"
"9","M-Files/DMS document management","8","3","rightarrow_combo","Key Press","RightArrow","","Evolved (evo_best_gen150): Sends RightArrow.","Sends RightArrow."
"9","M-Files/DMS document management","9","3","Ctrl+Down","Key Press","DownArrow","L Ctrl","Evolved (evo_best_gen150): Sends L Ctrl+DownArrow.","Sends L Ctrl+DownArrow."
"9","M-Files/DMS document management","10","3","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","11","3","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","12","3","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","3","4","Transparen","Transparent","","","Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","4","4","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","5","4","Transparen","Transparent","","","Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","7","4","Transparen","Transparent","","","Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","8","4","Transparen","Transparent","","","Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","4","5","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","5","5","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","M-Files/DMS document management","7","5","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Excel spreadsheet layer","0","0","ShftEnt","Key Press","Return Enter","L Shift","Confirm and move up (Shift+Enter).","Sends L Shift+Return Enter.
"
"10","Excel spreadsheet layer","1","0","SelAll","Key Press","A","L Ctrl","Select all / current region (Ctrl+A).","Sends L Ctrl+A.
"
"10","Excel spreadsheet layer","2","0","Copy","Key Press","C","L Ctrl","Copy (Ctrl+C).","Sends L Ctrl+C.
"
"10","Excel spreadsheet layer","3","0","Cut","Key Press","X","L Ctrl","Cut (Ctrl+X).","Sends L Ctrl+X.
"
"10","Excel spreadsheet layer","4","0","AutoSum","Key Press","Equals and Plus","L Alt","AutoSum (Alt+=).","Sends L Alt+Equal and Plus."
"10","Excel spreadsheet layer","5","0","Transparen","Transparent","","","Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Excel spreadsheet layer","7","0","Transparen","Transparent","","","Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Excel spreadsheet layer","8","0","Transparen","Transparent","","","Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Excel spreadsheet layer","9","0","Transparen","Transparent","","","Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Excel spreadsheet layer","10","0","Ctrl+Dn","Key Press","DownArrow","L Ctrl","Jump to bottom edge of data region.","Sends L Ctrl+DownArrow."
"10","Excel spreadsheet layer","11","0","Transparen","Transparent","","","Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Excel spreadsheet layer","12","0","Win+C","Key Press","C","L GUI","Evolved (evo_best_gen150): Sends L GUI+C.","Sends L GUI+C."
"10","Excel spreadsheet layer","0","1","ShftTab","Key Press","Tab","L Shift","Move to previous cell (Shift+Tab).","Sends L Shift+Tab."
"10","Excel spreadsheet layer","1","1","Sel←","Key Press","LeftArrow","L Ctrl,L Shift","Select to left edge of data.","Sends L Ctrl+L Shift+LeftArrow."
"10","Excel spreadsheet layer","2","1","Transparen","Transparent","","","Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Excel spreadsheet layer","3","1","Sel↑","Key Press","UpArrow","L Ctrl,L Shift","Select to top edge of data.","Sends L Ctrl+L Shift+UpArrow."
"10","Excel spreadsheet layer","4","1","Transparen","Transparent","","","Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Excel spreadsheet layer","5","1","InsTime","Key Press","SemiColon and Colon","L Ctrl,L Shift","Insert current time (Ctrl+Shift+;).","Sends L Ctrl+L Shift+SemiColon and Colon.
"
"10","Excel spreadsheet layer","7","1","Transparen","Transparent","","","Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Excel spreadsheet layer","8","1","coach_mouse_lock","coach_mouse_lock","","","Evolved (evo_best_gen150): coach_mouse_lock",""
"10","Excel spreadsheet layer","9","1","Transparen","Transparent","","","Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Excel spreadsheet layer","10","1","SelHome","Key Press","Home","L Ctrl,L Shift","Select to cell A1 (Ctrl+Shift+Home).","Sends L Ctrl+L Shift+Home."
"10","Excel spreadsheet layer","11","1","Win+B","Key Press","B","L GUI","Evolved (evo_best_gen150): Sends L GUI+B.","Sends L GUI+B."
"10","Excel spreadsheet layer","12","1","coach_game_lock","coach_game_lock","","","Evolved (evo_best_gen150): coach_game_lock",""
"10","Excel spreadsheet layer","0","2","Find","Key Press","F","L Ctrl","Find (Ctrl+F).","Sends L Ctrl+F.
"
"10","Excel spreadsheet layer","1","2","SelCol","Key Press","Spacebar","L Ctrl","Select entire column (Ctrl+Space).","Sends L Ctrl+Spacebar."
"10","Excel spreadsheet layer","2","2","F4 $Ref","Key Press","F4","","Toggle absolute reference ($) in formulas.","Sends F4.
"
"10","Excel spreadsheet layer","3","2","Transparen","Transparent","","","Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Excel spreadsheet layer","4","2","SelEnd","Key Press","End","L Ctrl,L Shift","Select to last used cell (Ctrl+Shift+End).","Sends L Ctrl+L Shift+End.
"
"10","Excel spreadsheet layer","5","2","Transparen","Transparent","","","Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Excel spreadsheet layer","7","2","Win+L","Key Press","L","L GUI","Evolved (evo_best_gen150): Sends L GUI+L.","Sends L GUI+L."
"10","Excel spreadsheet layer","8","2","Paste","Key Press","V","L Ctrl","Paste (Ctrl+V).","Sends L Ctrl+V."
"10","Excel spreadsheet layer","9","2","NextSht","Key Press","PageDown","L Ctrl","Next sheet tab (Ctrl+Page Down).","Sends L Ctrl+PageDown.
"
"10","Excel spreadsheet layer","10","2","Undo","Key Press","Z","L Ctrl","Undo (Ctrl+Z).","Sends L Ctrl+Z."
"10","Excel spreadsheet layer","11","2","Win+2","Key Press","2 and At","L GUI","Evolved (evo_best_gen150): Sends L GUI+2.","Sends L GUI+2."
"10","Excel spreadsheet layer","12","2","Win+N","Key Press","N","L GUI","Evolved (evo_best_gen150): Sends L GUI+N.","Sends L GUI+N."
"10","Excel spreadsheet layer","0","3","HideRow","Key Press","9 and Left Bracket","L Ctrl","Hide selected rows (Ctrl+9).","Sends L Ctrl+9 and Left Bracket."
"10","Excel spreadsheet layer","1","3","Replace","Key Press","H","L Ctrl","Find and replace (Ctrl+H).","Sends L Ctrl+H.
"
"10","Excel spreadsheet layer","2","3","Delete","Key Press","Dash and Underscore","L Ctrl","Delete cells/rows/columns (Ctrl+-).","Sends L Ctrl+Minus."
"10","Excel spreadsheet layer","3","3","NumFmt","Key Press","1 and Bang","L Ctrl,L Shift","Number format (Ctrl+Shift+!).","Sends L Ctrl+L Shift+1 and Bang."
"10","Excel spreadsheet layer","4","3","Ctrl+Alt+Up","Key Press","UpArrow","L Ctrl,L Alt","Evolved (evo_best_gen150): Sends L Ctrl+L Alt+UpArrow.","Sends L Ctrl+L Alt+UpArrow."
"10","Excel spreadsheet layer","5","3","Ctrl+Page Down","Key Press","PageDown","L Ctrl","Evolved (evo_best_gen150): Sends L Ctrl+PageDown.","Sends L Ctrl+PageDown."
"10","Excel spreadsheet layer","7","3","Transparen","Transparent","","","Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Excel spreadsheet layer","8","3","Win+E","Key Press","E","L GUI","Evolved (evo_best_gen150): Sends L GUI+E.","Sends L GUI+E."
"10","Excel spreadsheet layer","9","3","Transparen","Transparent","","","Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Excel spreadsheet layer","10","3","grave accent_combo","Key Press","Grave Accent and Tilde","","Evolved (evo_best_gen150): Sends `.","Sends `."
"10","Excel spreadsheet layer","11","3","Win+Left","Key Press","LeftArrow","L GUI","Evolved (evo_best_gen150): Sends L GUI+LeftArrow.","Sends L GUI+LeftArrow."
"10","Excel spreadsheet layer","12","3","Transparen","Transparent","","","Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Excel spreadsheet layer","3","4","Base","coach_base","","","Exit Excel layer to base.","Coach beacon: exit to base (Ctrl+Alt+Shift+F22)."
"10","Excel spreadsheet layer","4","4","f13","Key Press","F13","","Evolved (evo_best_gen150): Sends F13.","Sends F13."
"10","Excel spreadsheet layer","5","4","Transparen","Transparent","","","Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Excel spreadsheet layer","7","4","Win+T","Key Press","T","L GUI","Evolved (evo_best_gen150): Sends L GUI+T.","Sends L GUI+T."
"10","Excel spreadsheet layer","8","4","Transparen","Transparent","","","Evolved (evo_best_gen150): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Excel spreadsheet layer","4","5","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Excel spreadsheet layer","5","5","Transparent","Transparent","","","Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Excel spreadsheet layer","7","5","Win+Ctrl+D","Key Press","D","L Ctrl,L GUI","Evolved (evo_best_gen150): Sends L GUI+L Ctrl+D.","Sends L GUI+L Ctrl+D."
